X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,email,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,dis_status,POINT_X,POINT_Y
-118.346744956371538,33.988743997105246,151872961,211,,Social Services,Food Assistance,,,Grace United Methodist Church,4112 W. Slauson Ave.,,Los Angeles,CA,"Monday through Friday, 9:00am to 11:00am","FAX (323) 294-8753,  Service/Intake and Administration (323) 294-6653",,,,,58882,"The church provides emergency food for people who live in Los Angeles.  Services are restricted to Los Angeles zip codes 90008, 90043, 90047 and 90309 residents.",90043,http://egis3.lacounty.gov/lms/?p=58882,publish,33.98874403,-118.3467449,2013-06-03T11:56:21.000Z,,6456557.58053081,1818465.37318839
-118.169968656590257,33.797072487579797,151873272,211,,Social Services,Food Assistance,,,City Of Signal Hill Community Services  And Parks And Recreation Department - Signal Hill Park Community Center,1780 E Hill St,,Signal Hill,CA,"Monday through Friday, 7:30am to 6:00pm. ","Info on Brown Bag Application Service/Intake (562) 989-7330,  Service/Intake (562) 989-7325",,www.cityofsignalhill.org,,,70250,"The agency provides animal services, emergency food, library services, recreational programs and transportation for people who live in Signal Hill.",90755,http://egis3.lacounty.gov/lms/?p=70250,publish,33.79707252,-118.1699686,2010-11-01T11:50:56.000Z,,6510027.77936447,1748573.9145464
-118.452345855869197,34.210102846724809,151873368,211,,Social Services,Food Assistance,,,Catholic Charities Of Los Angeles - Loaves And Fishes Ii,14640 Keswick St,,Van Nuys,CA,"Monday, Wednesday, Friday, 10:00am to 1:30pm. ","FAX (818) 997-0867,  Service/Intake (818) 997-0943",,,,,70296,"This program provides emergency food, personal goods and volunteer opportunities.",91405,http://egis3.lacounty.gov/lms/?p=70296,publish,34.21010288,-118.4523458,2010-11-01T11:50:56.000Z,,6424908.27801588,1899148.48511581
-118.2162373564923,33.795740047452583,151873715,211,,Social Services,Food Assistance,,,City Of Long Beach Department Of Health And Human Services - West Facilities Center,2125 Santa Fe Ave,,Long Beach,CA,"Monday through Friday, 8:30am to 5:00pm. ","Westside Neighborhood Clinic Service/Intake (562) 432-9575, West Child Development Center Service/Intake (562) 436-5166, West Child Development Ctr Service/Intake (562) 436-5166, Medi-Cal Prenatal Clinic Service/Intake (562) 432-9575, WIC Service/Intake (",,www.longbeach.gov/health,,,70593,This is the public health agency for the city of Long Beach.,90810,http://egis3.lacounty.gov/lms/?p=70593,publish,33.79574008,-118.2162373,2010-11-01T11:50:56.000Z,,6495968.66575047,1748116.01027848
-118.300679656640511,34.103391697059159,151873720,211,,Social Services,Food Assistance,,,House Of Hope - Normandie,1751 N Normandie Ave,,Los Angeles,CA,"Monday through Sunday, 24 hours per day. ",Earl or Ray Service/Intake (323) 345-0180,,www.houseofhopela.com,,,70596,"The agency provides shelter and emergency food for men and women, including ex-offenders and General Relief recipients.",90029,http://egis3.lacounty.gov/lms/?p=70596,publish,34.10339173,-118.3006796,2010-11-01T11:50:56.000Z,,6470646.6409353,1860142.76260248
-118.143775657103831,34.67562773550776,151873806,211,,Social Services,Food Assistance,,,Antelope Valley Hospital - Lancaster Wic Site,701 W Ave K,Suite 104,Lancaster,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (661) 949-5805,,www.avhospital.org/,,,70638,"The facility provides health education, hospital services, inpatient mental health services, safe haven services, self help groups, sexual assault services, and a WIC program primarily for people who live in the Antelope Valley.",93534,http://egis3.lacounty.gov/lms/?p=70638,publish,34.67562777,-118.1437756,2010-11-01T11:50:56.000Z,,6518443.45249373,2068286.44375522
-118.578524755670756,34.24979394661559,151873807,211,,Social Services,Food Assistance,,,Fish Of West Valley,20440 Lassen St,20440 Lassen St.,Chatsworth,CA,"Saturday, 4:00pm to 5:00pm. ","Administrative (818) 349-2550,  Service/Intake and Administration (818) 882-3474",,www.ChatsworthCongregational.org,,,70639,The agency provides emergency food for people in Chatsworth zip code 91311.,91311,http://egis3.lacounty.gov/lms/?p=70639,publish,34.24979398,-118.5785247,2010-11-01T11:50:56.000Z,,6386842.90828064,1913788.1746684
-118.15040935712392,34.140620926926665,151873971,211,,Social Services,Food Assistance,,,Union Station - Central Park,S Fair Oaks Ave & E Del Mar Blvd,,Pasadena,CA,Specific hours will be provided during the holidays. ,Service/Intake and Administration (626) 240-4550,,www.unionstationhs.org,,,70774,"The agency provides alcohol abuse services, emergency food, holiday assistance, homeless support services, information and referral, mental health services, personal enrichment and shelter for low-income and homeless people in the Pasadena area.",91105,http://egis3.lacounty.gov/lms/?p=70774,publish,34.14062096,-118.1504093,2010-11-01T11:50:56.000Z,,6516157.66638289,1873589.08085415
-118.124688456986775,34.666734085711504,151874013,211,,Social Services,Food Assistance,,,Uc Cooperative Extension - Lancaster Office,335 E Ave K10,,Lancaster,CA,"Monday through Friday, 9:00am to 1:00pm. ",Service/Intake (661) 974-8824,,www.celosangeles.ucdavis.edu,,,70792,"The program provides agricultural services, community services, consumer services, environmental services, health education, nutrition education and youth services for people who live in Los Angeles County.",93535,http://egis3.lacounty.gov/lms/?p=70792,publish,34.66673412,-118.1246884,2010-11-01T11:50:56.000Z,,6524178.09817664,2065042.11887906
-118.271266256322875,33.79089786723322,151874055,211,,Social Services,Food Assistance,,,Harbor Pregnancy Help Center,705 W Pacific Coast Hwy,,Wilmington,CA,"Monday through Friday, 11:30am to 4:30pm ","Service/Intake (877) 675-5900,  Service/Intake (310) 518-4135",,,,,70804,The center provides pro-life family planning services and personal goods for women of all ages.,90744,http://egis3.lacounty.gov/lms/?p=70804,publish,33.7908979,-118.2712662,2010-11-01T11:50:56.000Z,,6479243.93345197,1746394.35820998
-118.289890856010388,34.101912626676615,151874125,211,,Social Services,Food Assistance,,,Hope-Net - Mt. Hollywood Congregational Church,4607 Prospect Ave,,Los Angeles,CA,"Saturday, 9:00am to 10:00am. ",Service/Intake (323) 663-6577,,hopenetla.org,,,70840,The agency provides emergency food for people who live in Los Angeles County.,90027,http://egis3.lacounty.gov/lms/?p=70840,publish,34.10191266,-118.2898908,2010-11-01T11:50:56.000Z,,6473911.13539055,1859594.90903939
-118.270569956565538,34.10987836675563,151874126,211,,Social Services,Food Assistance,,,Hope-Net - Silverlake Community Church,2930 Hyperion Ave,,Los Angeles,CA,"Wednesday, 5:00pm to 6:00pm. ",Service/Intake (323) 663-3151,,hopenetla.org,,,70841,The agency provides emergency food for people who live in Los Angeles County.,90027,http://egis3.lacounty.gov/lms/?p=70841,publish,34.1098784,-118.2705699,2010-11-01T11:50:56.000Z,,6479767.97636713,1862477.47381231
-118.289734456160943,33.797543567398499,151874139,211,,Social Services,Food Assistance,,,Salvation Army - Stillman Sawyer Family Center,820 W Lomita Blvd,,Harbor City,CA,"Intake and distribution hours for the grocery program and brown bag program are Monday and Tuesday, 10:00am to 12:00 noon; and Friday, 9:00am to 12:00 noon. ","Administrative (310) 782-9428, Food Pantry line Service/Intake (310) 835-1986",,,,,70846,"The agency provides emergency food, holiday assistance and personal goods for families, couples and individuals who live in the South Bay area of Los Angeles County.",90710,http://egis3.lacounty.gov/lms/?p=70846,publish,33.7975436,-118.2897344,2010-11-01T11:50:56.000Z,,6473639.2097533,1748828.56167489
-118.472845755680282,34.154664716385497,151874160,211,,Social Services,Food Assistance,,,St. Cyril's Catholic Church,15520 Ventura Blvd,,Encino,CA,"Monday, Tuesday and Thursday, 9:00am to 12:00 noon. ","Fax written referral on 211 letterhead FAX (818) 986-3310, Church Office Administrative (818) 986-8234, Christian Srvs. - Food Intake Service/Intake (818) 981-6832",,,,,70864,"This church provides emergency food and personal goods for people in Los Angeles County, including people who are undocumented, who are homeless, or who receive government assistance.",91436,http://egis3.lacounty.gov/lms/?p=70864,publish,34.15466475,-118.4728457,2010-11-01T11:50:56.000Z,,6418615.48679572,1879002.29181248
-118.249805655894605,33.998951886905694,151874166,211,,Social Services,Food Assistance,,,Family Unity,4858 Ascot Ave,,Los Angeles,CA,"Monday through Friday, 9:30am to 5:30pm. ",Service/Intake and Administration (323) 232-0990,,,,,70865,"The agency provides advocacy, emergency food, inmate services and utility bill assistance to people who live in Los Angeles County.",90011,http://egis3.lacounty.gov/lms/?p=70865,publish,33.99895192,-118.2498056,2010-11-01T11:50:56.000Z,,6485953.05979747,1822093.02374148
-118.29442055644742,34.00354973702936,151874168,211,,Social Services,Food Assistance,,,Lighthouse Christian Fellowship Church,1116 W Vernon Ave,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm. ","Service/Intake (323) 630-1122,  Administrative (323) 291-1584",,,,,70867,"The church provides emergency food and holiday assistance for anyone in Los Angeles County, including people who are homeless or undocumented.",90037,http://egis3.lacounty.gov/lms/?p=70867,publish,34.00354977,-118.2944205,2010-11-01T11:50:56.000Z,,6472435.00710922,1823802.8762929
-118.469081156412997,34.235367796599185,151874200,211,,Social Services,Food Assistance,,,Our Lady Of Peace,15444 Nordhoff St,,North Hills,CA,"Office hours are Monday through Friday, 9:00am to 5:00pm. ","Service/Intake and Administration (818) 894-1176, Deacon Jones - Food Program Coordinator Administrative (818) 892-4582",,,,,70902,"The church provides emergency food for low income residents of Granada Hills, Mission Hills, North Hills and Panorama City.",91343,http://egis3.lacounty.gov/lms/?p=70902,publish,34.23536783,-118.4690811,2010-11-01T11:50:56.000Z,,6419891.4766978,1908365.94765198
-118.09829425708385,34.080265137026331,151874295,211,,Social Services,Food Assistance,,,Salvation Army San Gabriel Corps,125 E Valley Blvd,,San Gabriel,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake (626) 288-8846,,www.salvationarmy-socal.org,,,70942,"The agency provides adult education, emergency food and youth services for low-income people who live in Alhambra, Arcadia, Azusa, Duarte, Monrovia, Rosemead, San Gabriel and Temple City.",91776,http://egis3.lacounty.gov/lms/?p=70942,publish,34.08026517,-118.0982942,2010-11-01T11:50:56.000Z,,6531905.79794431,1851604.98669906
-118.537488055738166,34.200494256116734,151874454,211,,Social Services,Food Assistance,,,Zoe Christian Fellowship - Sfv Rescue Mission,7143 Baird Ave,,Reseda,CA,"Wednesday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71064,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91335,http://egis3.lacounty.gov/lms/?p=71064,publish,34.20049429,-118.537488,2010-11-01T11:50:56.000Z,,6399147.94764689,1895778.53975597
-118.597132155881212,34.255807106467714,151874456,211,,Social Services,Food Assistance,,,Chatsworth Foursquare Church - Sfv Rescue Mission,10210 Canoga Ave,,Chatsworth,CA,"Monday, 8:30am to 10:30am and 12:00pm to 1:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71065,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91311,http://egis3.lacounty.gov/lms/?p=71065,publish,34.25580714,-118.5971321,2010-11-01T11:50:56.000Z,,6381232.90506497,1916009.3178639
-118.502106656128348,34.259524686657173,151874457,211,,Social Services,Food Assistance,,,Valley Korean Umc - Valley Food Bank,10408 Balboa Blvd,,Granada Hills,CA,"First Friday of the month, 5:00pm to 6:30pm. ",Administrative (818) 456-3551,,www.sfvrescuemission.org,,,71066,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91344,http://egis3.lacounty.gov/lms/?p=71066,publish,34.25952472,-118.5021066,2010-11-01T11:50:56.000Z,,6409953.57728231,1917205.19014406
-118.257408456661651,34.044289846979275,151874495,211,,Social Services,Food Assistance,,,Total Family Support Clinic - Los Angeles,830 S Olive St,,Los Angeles,CA,"Monday through Friday, 9:00am to 5:00pm. ",Service/Intake and Administration (213) 213-0581,,www.totalfamilysupport.org,,,71084,"The agency provides emergency food to people and substance abuse services to adults and adolescents ages 12 to 21 who live in Los Angeles County, including those with a dual diagnosis of chronic mental illness and substance abuse.",90014,http://egis3.lacounty.gov/lms/?p=71084,publish,34.04428988,-118.2574084,2010-11-01T11:50:56.000Z,,6483690.87108038,1838598.17609856
-117.953270056738162,33.929251966985817,151874554,211,,Social Services,Food Assistance,,,"Gary Center, The",341 Hillcrest St,,La Habra,CA,"Counseling:  Monday through Thursday, 8:00am to 9:00pm; and Friday, 8:00am to 4:00pm.  Dental Clinic:  Monday, Wednesday, Thursday, Friday, and Saturday, 8:00am to 4:00pm; and Tuesday, 11:00am to 7:00pm. ","Service/Intake and Administration (562) 691-3263,  FAX (562) 690-5063",,garycenter.org/,,,71131,"The agency provides counseling services, dental services, education services and emergency food for individuals in Los Angeles County.",90631,http://egis3.lacounty.gov/lms/?p=71131,publish,33.929252,-117.95327,2010-11-01T11:50:56.000Z,,6575846.22351472,1796636.94177973
-118.22460135636652,33.922670896997118,151874635,211,,Social Services,Food Assistance,,,Neighborhood Outreach Council,3209 S Alameda St,"Building 2,  Suite H",Compton,CA,"Monday, Wednesday and Friday, 9:00am to 5:00pm. ","Service/Intake (323) 517-8316,  Administrative (323) 568-1811",,,,,71180,The agency acts as a food bank for organizations in or near the Compton area.,90222,http://egis3.lacounty.gov/lms/?p=71180,publish,33.92267093,-118.2246013,2010-11-01T11:50:56.000Z,,6493530.56203088,1794314.77057107
-118.147538956465752,34.158817577247227,151874697,211,,Social Services,Food Assistance,,,"Hands Ministry, The",151 E Orange Grove Blvd,Coleman James Learning Center,Pasadena,CA,"Hours vary; an answering machine is available.  Services are provided on the fourth Saturday of the month, 9:00am to 11:00am. The Hands Ministry provides community services to low-income residents. Services are restricted to residents of the City of Pasadena.",Information (626) 275-2607,,www.thehandsonline.org,,,71217,"The agency provides community services, emergency food and personal goods for people who live in Pasadena.",91103,http://egis3.lacounty.gov/lms/?p=71217,publish,34.15881761,-118.1475389,2010-11-01T11:50:56.000Z,,6517035.9457943,1880209.87994848
-118.299069455904657,34.053878766833407,151874730,211,,Social Services,Food Assistance,,,Hunger Action Los Angeles,961 S Mariposa Ave,Suite 205,Los Angeles,CA,"Monday through Friday, 9:00am to 6:00pm. ","Service/Intake and Administration (213) 388-8228,  FAX (213) 388-8448",,www.hungeractionla.org,,,71238,The agency is a community action group seeking to end hunger in Los Angeles County.,90006,http://egis3.lacounty.gov/lms/?p=71238,publish,34.0538788,-118.2990694,2010-11-01T11:50:56.000Z,,6471080.47963455,1842122.69037497
-118.313503355676929,33.963206337432602,151874801,211,,Social Services,Food Assistance,,,Saint Mark United Methodist Church,8305 S Gramercy Pl,,Los Angeles,CA,"Tuesday through Friday, 9:00am to 3:00pm. ",Service/Intake and Administration (323) 753-3535,,www.saintmarkla.com,,,71277,The agency provides emergency food service to individuals who live in Los Angeles County.,90047,http://egis3.lacounty.gov/lms/?p=71277,publish,33.96320637,-118.3135033,2010-11-01T11:50:56.000Z,,6466605.46725914,1809138.63035898
-118.404861755914368,33.966453496897444,151874849,211,,Social Services,Food Assistance,,,Westchester United Methodist Church,8065 Emerson Ave,,Los Angeles,CA,"Second and fourth Saturday of the month, 11:00am to 11:30am.  Doors open at 10:00am. ",Administrative (310) 670-3777,,,,,71370,The church provides emergency food through a hot meal program for anyone in the Westchester and surrounding areas.,90045,http://egis3.lacounty.gov/lms/?p=71370,publish,33.96645353,-118.4048617,2010-11-01T11:50:56.000Z,,6438907.3855163,1810419.32267947
-118.570225756125154,34.431367776085978,151874987,211,,Social Services,Food Assistance,,,Children's Network International - Santa Clarita,25030 Ave Tibbitts,Suite L,Valencia,CA,"Monday through Friday, 9:00am to 4:00pm. ","Service/Intake (661) 702-8852,  FAX (661) 702-8854",,www.childrensnetworkinternational.org,,,71436,The agency provides disaster services and a food bank for organizations throughout the United States and internationally.,91355,http://egis3.lacounty.gov/lms/?p=71436,publish,34.43136781,-118.5702257,2010-11-01T11:50:56.000Z,,6389725.65153089,1979850.9736449
-118.174176756531367,33.959648037234182,151875093,211,,Social Services,Food Assistance,,,City Of Cudahy Parks And Recreation Department - Cudahy Park,5240 Santa Ana St,,Cudahy,CA, ,,,www.cudahy.ca.us,,,71563,The agency provides recreational programs for people of all ages who live in Cudahy.,90201,http://egis3.lacounty.gov/lms/?p=71563,publish,33.95964807,-118.1741767,2010-11-01T11:50:56.000Z,,6508851.7279108,1807741.20336381
-118.295957556307243,34.063729367095263,151875236,211,,Social Services,Food Assistance,,,Koreatown Multipurpose Senior Center,3407 W 6Th St,Suite 801,Los Angeles,CA,"Monday through Friday, 9:00am to 3:30pm. ",Service/Intake and Administration (213) 739-7888,,www.cteusa.org,,,71628,The center provides services for older adults in the Koreatown area.,90020,http://egis3.lacounty.gov/lms/?p=71628,publish,34.0637294,-118.2959575,2010-11-01T11:50:56.000Z,,6472033.64406681,1845704.70880148
-118.088102857461109,34.580510976125886,151875271,211,,Social Services,Food Assistance,,,Antelope Valley Hospital - Palmdale Wic Site,2247 E Palmdale Blvd,Suite A,Palmdale,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (661) 726-6303,,www.avhospital.org/,,,71646,"The facility provides health education, hospital services, inpatient mental health services, safe haven services, self help groups, sexual assault services, and a WIC program primarily for people who live in the Antelope Valley.",93550,http://egis3.lacounty.gov/lms/?p=71646,publish,34.58051101,-118.0881028,2010-11-01T11:50:56.000Z,,6535151.41809347,2033651.52418005
-118.044941756990752,34.571451536509343,151875281,211,,Social Services,Food Assistance,,,Antelope Valley Hospital - Palmdale Wic Site - 47Th Street Clinic,37926 47Th St E,Suite J,Palmdale,CA,"Monday through Friday, 8:00am to 5:00pm. ",Service/Intake (661) 726-6350,,www.avhospital.org/,,,71648,"The facility provides health education, hospital services, inpatient mental health services, safe haven services, self help groups, sexual assault services, and a WIC program primarily for people who live in the Antelope Valley.",93552,http://egis3.lacounty.gov/lms/?p=71648,publish,34.57145157,-118.0449417,2010-11-01T11:50:56.000Z,,6548141.41343889,2030345.96681482
-118.164307656107809,33.808109517310967,151875350,211,,Social Services,Food Assistance,,,Food Finders Inc,2301 E 28Th St,Suite 303,Signal Hill,CA,"Monday through Friday, 9:00am to 5:00pm. ","Administrative (562) 598-7300,  FAX (562) 283-1403,  Administration (562) 598-3003",,www.foodfinders.org,,,71688,"The agency provides services to non-profit organizations that distribute food or serve meals to their clients, and volunteer opportunities in Los Angeles and Orange Counties.",90755,http://egis3.lacounty.gov/lms/?p=71688,publish,33.80810955,-118.1643076,2010-11-01T11:50:56.000Z,,6511754.35826039,1752587.72508831
-118.334191555899565,33.98821865670125,151875424,211,,Social Services,Food Assistance,,,My Friends House,3533 W 58Th Pl,,Los Angeles,CA,"Wednesday, 9:00am to 11:00am. ",Service/Intake and Administration (323) 292-4939,,www.myfriendshouseonline.org,,,71749,This agency provides emergency food and personal goods for people who live in Los Angeles County.,90043,http://egis3.lacounty.gov/lms/?p=71749,publish,33.98821869,-118.3341915,2010-11-01T11:50:56.000Z,,6460362.38656947,1818261.30240232
-118.444481155666054,34.187196496622128,151875438,211,,Social Services,Food Assistance,,,Central Lutheran Church - Van Nuys,6425 Tyrone Ave,,Van Nuys,CA,"Hot lunch: Wednesdays, 12:00noon to 1:00pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71752,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91401,http://egis3.lacounty.gov/lms/?p=71752,publish,34.18719653,-118.4444811,2010-11-01T11:50:56.000Z,,6427249.21165422,1890801.92438114
-118.378967455861826,34.204863986209197,151875441,211,,Social Services,Food Assistance,,,San Pablo Lutheran Church - North Hollywood,7400 Tujunga Ave,,North Hollywood,CA,"Evening Meal: Thursday, 6:30pm to 7:30pm. ",No Telephone () -,,www.hopeofthevalley.org,,,71753,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91605,http://egis3.lacounty.gov/lms/?p=71753,publish,34.20486402,-118.3789674,2010-11-01T11:50:56.000Z,,6447086.17099597,1897150.24370548
-118.384812255995143,34.165034186931749,151875444,211,,Social Services,Food Assistance,,,St. David's Episcopal Church - North Hollywood,11605 Magnolia Blvd,,North Hollywood,CA,"Breakfast: Saturday, 8:00am to 9:00am ",No Telephone () -,,www.hopeofthevalley.org,,,71754,"The rescue mission provides emergency food, personal goods, and shelter services for homeless men, women and families in the San Fernando Valley.",91601,http://egis3.lacounty.gov/lms/?p=71754,publish,34.16503422,-118.3848122,2010-11-01T11:50:56.000Z,,6445263.46237105,1882662.27891506
-118.528528955711224,34.380017086364838,151875478,211,,Social Services,Food Assistance,,,New Life In His Presence - Valley Food Bank,24346 Main St,,Newhall,CA,"Second Saturday of the month, 10:00am to 1:00pm. ",Service/Intake (661) 259-4781,,www.sfvrescuemission.org,,,71788,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91321,http://egis3.lacounty.gov/lms/?p=71788,publish,34.38001712,-118.5285289,2010-11-01T11:50:56.000Z,,6402200.43760489,1961094.96161631
-118.536629755740051,34.201254656292875,151875479,211,,Social Services,Food Assistance,,,House The - A Church Family - Valley Food Bank,18515 Sherman Way,,Reseda,CA,"Fourth Saturday of the month, 9:00am to 10:30am. ",Service/Intake (818) 631-2741,,www.sfvrescuemission.org,,,71789,"The mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91335,http://egis3.lacounty.gov/lms/?p=71789,publish,34.20125469,-118.5366297,2010-11-01T11:50:56.000Z,,6399408.95007764,1896053.87253864
-118.308895656521059,33.9949758665392,151875710,,,Social Services,Food Assistance,,St. Bridgid,St. Bridgid,5214  S. Western Avenue ,,Los Angeles ,CA,,(323) 292 - 0781,,,,,68642,,90062,http://egis3.lacounty.gov/lms/?p=68642,publish,33.9949759,-118.3088956,2013-08-08T16:01:09.000Z,,6468038.20291072,1820695.84969856
-118.342154055884393,34.007713497122346,151875715,211,,Social Services,Food Assistance,,,St. Bernadette Catholic Church,3825 Don Felipe Dr,,Los Angeles,CA,"Monday through Friday, 10:00am to 3:30pm. ",Service/Intake and Administration (323) 293-4877,,stbernadetteschurch.com    /  st_bernadettes_church/Home.html,,,70866,"This agency provides emergency food for low-income people within the program's parish boundaries which include Rodeo to the north, Crenshaw Blvd.",90008,http://egis3.lacounty.gov/lms/?p=70866,publish,34.00771353,-118.342154,2013-08-12T13:59:35.000Z,,6457972.76569255,1825363.95519173
-118.29200185644477,33.967904967093382,151875751,211,,Social Services,Food Assistance,,Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),Vermont Village Community Development Corporation Inc - Families Learning To Interact Positively (FLIP),7901 S Vermont Ave,Crenshaw Christian Center,Los Angeles,CA,"Monday through Friday, 8:00am to 8:00pm ","Service/Intake and Administration (323) 758-3777 Ext.4623,  FAX (323) 751-2452,  Service/Intake (323) 758-3777 Ext.2324 , Ext. 4175 ",,,,,71882,"The agency provides substance abuse services to adolescents, age 12 to 17.",90044,http://egis3.lacounty.gov/lms/?p=71882,publish,33.967905,-118.2920018,2013-08-13T09:14:13.000Z,,6473130.40138772,1810828.91733272
-118.340938056333457,34.033304966615333,151875794,211,,Social Services,Food Assistance,,www.pcs-socal.org,"People Coordinated Services Of Southern California, Inc.- West Blvd.",2528 West Blvd.,,Los Angeles,CA,,"FAX (323) 735-6306,  Service/Intake and Administration (323) 735-5799",,www.pcs-socal.org,,,57203,"The agency provides congregate meals, home delivered meals, residential treatment for substance abuse, school readiness, substance abuse services and services for older adults who live in Los Angeles County.",90016,http://egis3.lacounty.gov/lms/?p=57203,publish,34.033305,-118.340938,2013-08-13T11:38:05.000Z,,6458372.88923614,1834675.89851005
-118.306194256142007,34.034408166991916,151875837,211,,Social Services,Food Assistance,,First Ame Church (FAME),First Ame Church (FAME),2270 S. Harvard Blvd.,,Los Angeles,CA,"Tuesday through Friday, 9:00am to 5:00pm; weekend hours vary ","FAX (323) 735-7829, Legal Clinic - Two Sundays per month Service/Intake (323) 730-5027,  Service/Intake and Administration (323) 730-7721, Business Development Office Service/Intake (323) 730-7720, Riders Relief transportation program Service/Intake (323)",,www.famechurch.org,,,57509,"The agency provides emergency food, housing services, legal services, and transportation.",90018,http://egis3.lacounty.gov/lms/?p=57509,publish,34.0344082,-118.3061942,2013-08-21T09:39:31.000Z,,6468900.75892839,1835043.48799798
-118.337410055934058,34.040447967012966,151875841,211,,Social Services,Food Assistance,,NULL,First Presbyterian Church Of Los Angeles,1809 West Blvd.,,Los Angeles,CA,,"FAX (323) 935-3816,  Service/Intake and Administration (323) 935-5204",,,,,58866,"The church provides emergency food and holiday assistance for anyone who lives within the church boundaries, including people who are undocumented or homeless.",90019,http://egis3.lacounty.gov/lms/?p=58866,publish,34.040448,-118.33741,2013-08-21T09:50:45.000Z,,6459450.52487613,1837271.75585115
-118.447315562500663,34.182554588130849,151876289,211,,Social Services,Food Assistance,,,San Fernando Valley Rescue Mission,14414 Delano St,in front of the Probation Office,Van Nuys,CA,"Second, fourth and fifth Saturday of the month, 4:00pm to 7:00pm. ",Administrative (818) 785-4476,,www.sfvrescuemission.org,,,71063,"Located at the Van Nuys Civic Center, the mission provides emergency food, holiday assistance, homeless support services, shelter, thrift shops and volunteer opportunities for people in the San Fernando Valley.",91401,http://egis3.lacounty.gov/lms/?p=71063,publish,34.18255462,-118.44731551,2014-02-20T16:21:08.000Z,,6426384.51128389,1889116.46909064
-118.036156056419046,33.979112216992306,151876310,211,,Social Services,Food Assistance,,,Uptown Whittier Certified Farmers' Market,Bright Ave & Philadelphia St,,Whittier,CA,"Fridays, year-round, 8:00am to 1:00pm. ",Kae Thomas Service/Intake and Administration (562) 696-2662,,www.cafarmersmarkets.com,,,71026,This federation administers farmers markets for consumers and farmers in Los Angeles County and throughout the state of California.,90602,http://egis3.lacounty.gov/lms/?p=71026,publish,33.97911225,-118.036156,2014-05-13T13:26:44.000Z,,6550708.6658503,1814780.84381206
-118.413579056069352,34.275741966755874,151876334,LA City Recreation and Parks,,Social Services,Food Assistance,,LA City Department Recreation and Parks,North East Valley Multipurpose Center,11300 Glenoaks Blvd.,,Pacoima,CA,"Monday through Friday, 8:00am to 4:00pm. ","Service/Intake and Administration (818) 834-6100,  FAX (818) 834-6108",,,,,1105,The center provides emergency food and services for older adults age 55 and older who live in the northeast San Fernando Valley.,91331,http://egis3.lacounty.gov/lms/?p=1105,publish,34.275742,-118.413579,2014-05-21T17:46:10.000Z,,6436727.23075588,1922985.06441106
-118.271952856764969,34.067164377281848,151876534,211,,Social Services,Food Assistance,,,Regis House Community Center,2212 Beverly Blvd,,Los Angeles,CA,"Monday through Friday, 9:30am to 5:30pm. ",Service/Intake (213) 380-8168,,,,,70347,"The center provides education services and recreational programs for people who live in Los Angeles zip codes 90017, 90026 and 90057.",90057,http://egis3.lacounty.gov/lms/?p=70347,publish,34.06716441,-118.2719528,2015-03-12T07:47:48.000Z,,6479307.31390263,1846934.23258914
-118.259879256542987,34.049390547210336,151877988,211,,Social Services,Food Assistance,,Raw Inspiration,Downtown Los Angeles (B O. A) CFM,S Figueroa St & W 7Th St,,Los Angeles,CA,"Friday, 10:00am to 3:00pm. ",Melissa Farwell  (818) 591-8161,,www.cafarmersmarkets.com,,,71031,This federation administers farmers markets for consumers and farmers in Los Angeles County and throughout the state of California.,90017,http://egis3.lacounty.gov/lms/?p=71031,publish,34.04939058,-118.2598792,2015-04-15T07:23:15.000Z,,6482947.16620298,1840456.34036122
